Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,State/Province,County,City,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Sex,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified,texto_fuente_estricto,label_cervecero_estricto,label_final,label_justificacion
1580.528,Levilactobacillus brevis DRD-201,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,WGS,DRD-201,,,,,,,,,,,,,,,,,,,,Good,1900-01-01T00:00:00Z,,,PRJNA847016,SAMN28910719,GCA_023744005.1,,JAMRWH000000000,,WGS,Illumina NovaSeq,272x,Unicycler - PATRIC v. 3.6.8; MeDuSa v.,,,21,2478849,45.765263,1.0,2331793.0,58.0,3.0,,2537,99.9,99.6,,100.0,,artisanal Greek Kefalograviera cheese,,2019-07,2019.0,,Greece,,,,Europe,Greece: Western Macedonia,,,,,,,,,,,sample_type:draft genome,,2022-06-23T18:45:19.028Z,2022-06-23T18:45:19.028Z,artisanal greek kefalograviera cheese | ,False,False,
1580.529,Levilactobacillus brevis DRD-195,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,WGS,DRD-195,,,,,,,,,,,,,,,,,,,,Good,1900-01-01T00:00:00Z,,,PRJNA847016,SAMN28910717,GCA_023744035.1,,JAMRWJ000000000,,WGS,Illumina NovaSeq,270x,Unicycler - PATRIC v. 3.6.8; MeDuSa v.,,,12,2252291,46.354588,1.0,2235955.0,64.0,15.0,,2282,99.9,99.3,0.3,100.0,,artisanal Greek Kefalograviera cheese,,2019-07,2019.0,,Greece,,,,Europe,Greece: Western Macedonia,,,,,,,,,,,sample_type:draft genome,,2022-06-23T18:45:20.708Z,2022-06-23T18:45:20.708Z,artisanal greek kefalograviera cheese | ,False,False,
1580.53,Lactobacillus brevis TMW 1.465,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,WGS,TMW 1.465,,,,,,,,,,,,,,,,,,,,Poor,2015-02-06T00:00:00Z,-,,PRJNA264952,SAMN03144672,GCA_000833395.1,,JXUG00000000,Technische Universitaet Muenchen,WGS,454,22.88x,Celera Assembler v. 6.1,,,33,2540645,44.34,2.0,527469.0,60.0,16.0,,2432,98.6,97.0,11.9,96.7,High CheckM contamination score,soft drink (brewery),,,,,,,,,,,,,,,,,,,,,,Identification of ecotype-specific marker genes for categorization of beer-spoiling Lactobacillus brevis,2015-03-12T13:47:54.068Z,2015-03-16T03:17:09.594Z,soft drink (brewery) | ,True,False,"excluido: soft drink (brewery), no cerveza estricta"
1580.530,Levilactobacillus brevis DRD-60,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,WGS,DRD-60,,,,,,,,,,,,,,,,,,,,Good,1900-01-01T00:00:00Z,,,PRJNA847016,SAMN28910714,GCA_023744095.1,,JAMRWM000000000,,WGS,Illumina NovaSeq,294x,Unicycler - PATRIC v. 3.6.8; MeDuSa v.,,,22,2479012,45.764095,1.0,2331791.0,58.0,3.0,,2532,99.9,99.6,,100.0,,artisanal Greek Kefalograviera cheese,,2019-07,2019.0,,Greece,,,,Europe,Greece: Western Macedonia,,,,,,,,,,,sample_type:draft genome,,2022-06-23T18:46:15.359Z,2022-06-23T18:46:15.359Z,artisanal greek kefalograviera cheese | ,False,False,
1580.531,Levilactobacillus brevis DRD-139,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,WGS,DRD-139,,,,,,,,,,,,,,,,,,,,Good,1900-01-01T00:00:00Z,,,PRJNA847016,SAMN28910716,GCA_023744105.1,,JAMRWK000000000,,WGS,Illumina NovaSeq,301x,Unicycler - PATRIC v. 3.6.8; MeDuSa v.,,,21,2479479,45.764137,1.0,2331791.0,58.0,3.0,,2540,99.9,99.6,,100.0,,raw sheep milk,,2019-07,2019.0,,Greece,,,,Europe,Greece: Epirus,,,,,,,,,,,sample_type:draft genome,,2022-06-23T18:45:22.852Z,2022-06-23T18:45:22.852Z,raw sheep milk | ,False,False,
1580.532,Levilactobacillus brevis DRD-198,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,WGS,DRD-198,,,,,,,,,,,,,,,,,,,,Good,1900-01-01T00:00:00Z,,,PRJNA847016,SAMN28910718,GCA_023744425.1,,JAMRWI000000000,,WGS,Illumina NovaSeq,267x,Unicycler - PATRIC v. 3.6.8; MeDuSa v.,,,20,2479725,45.764114,1.0,2331791.0,58.0,2.0,,2537,99.9,99.6,,100.0,,artisanal Greek Kefalograviera cheese,,2019-07,2019.0,,Greece,,,,Europe,Greece: Western Macedonia,,,,,,,,,,,sample_type:draft genome,,2022-06-23T18:45:37.642Z,2022-06-23T18:45:37.642Z,artisanal greek kefalograviera cheese | ,False,False,
1580.533,Levilactobacillus brevis DRD-136,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,WGS,DRD-136,,,,,,,,,,,,,,,,,,,,Good,1900-01-01T00:00:00Z,,,PRJNA847016,SAMN28910715,GCA_023744455.1,,JAMRWL000000000,,WGS,Illumina NovaSeq,263x,Unicycler - PATRIC v. 3.6.8; MeDuSa v.,,,20,2455073,45.82665,1.0,2322072.0,58.0,3.0,,2515,99.9,99.6,,100.0,,raw sheep milk,,2019-07,2019.0,,Greece,,,,Europe,Greece: Epirus,,,,,,,,,,,sample_type:draft genome,,2022-06-23T18:47:47.620Z,2022-06-23T18:47:47.620Z,raw sheep milk | ,False,False,
1580.534,Levilactobacillus brevis IM1470,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,WGS,IM1470,,,,,,,,,,,,,,,,,,,,Good,2022-06-13T00:00:00Z,,,PRJEB49530,SAMEA12009070,GCA_925279105.1,,CAKMAE000000000,,WGS,,,,,,121,2420854,45.85828,6.0,124488.0,66.0,7.0,,2492,99.3,98.7,0.3,100.0,,sturter culture Sacco MBP,,,,,,,,,,,,,,,,,,,,,,,2022-06-23T19:09:12.187Z,2022-06-23T19:09:12.187Z,sturter culture sacco mbp | ,False,False,
1580.535,Levilactobacillus brevis IM1457,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,WGS,IM1457,,,,,,,,,,,,,,,,,,,,Good,2022-06-13T00:00:00Z,,,PRJEB49530,SAMEA12009069,GCA_925281805.1,,CAKMAP000000000,,WGS,,,,,,29,2570360,45.72087,2.0,582906.0,63.0,7.0,,2560,99.6,99.0,,100.0,,sturter culture Diostart,,,,,,,,,,,,,,,,,,,,,,,2022-06-23T19:09:23.439Z,2022-06-23T19:09:23.439Z,sturter culture diostart | ,False,False,
1580.536,Levilactobacillus brevis IM1293,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,WGS,IM1293,,,,,,,,,,,,,,,,,,,,Good,2022-06-13T00:00:00Z,,,PRJEB49530,SAMEA11998759,GCA_925285815.1,,CAKMBH000000000,,WGS,,,,,,256,2698370,45.44388,15.0,60485.0,66.0,8.0,,2941,99.6,98.7,,100.0,,traditional Slovenian cheese Mohant,,,,,Slovenia,,,,Europe,Slovenia,,,,,,,,,,,,,2022-06-23T19:10:20.430Z,2022-06-23T19:10:20.430Z,traditional slovenian cheese mohant | ,False,False,
1580.537,Levilactobacillus brevis IM1297,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,WGS,IM1297,,,,,,,,,,,,,,,,,,,,Good,2022-06-13T00:00:00Z,,,PRJEB49530,SAMEA11998760,GCA_925285845.1,,CAKMBG000000000,,WGS,,,,,,55,2709382,45.507793,3.0,415028.0,55.0,3.0,,2763,99.6,99.2,,100.0,,goat milk,,,,,Slovenia,,,,Europe,Slovenia,,,,,,,,,,,,,2022-06-23T19:09:46.158Z,2022-06-23T19:09:46.158Z,goat milk | ,False,False,
1580.540,Levilactobacillus brevis 2-34,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,WGS,2-34,,,,,,,,,,,,,,,,,,,,Good,1900-01-01T00:00:00Z,,,PRJNA857749,SAMN29636078,GCA_024330045.1,,JANDJV000000000,,WGS,Illumina,120.0x,ABySS v. 2.0.2; canu v. 1.7,,,86,2557496,45.706383,12.0,71034.0,66.0,5.0,,2677,99.9,98.9,2.2,100.0,,milk,,2017-10-30,2017.0,,China,,,,Asia,China,,,,,,,,,,,sample_type:single cell,,2022-07-30T12:48:39.157Z,2022-07-30T12:48:39.157Z,milk | ,False,False,
1580.548,Levilactobacillus brevis strain PL102,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,Complete,PL102,,,,,,,,,,,,,,,,,,,,Good,2022-08-31T00:00:00Z,,,PRJNA872816,SAMN30470341,GCA_024800685.1,,"CP103391,CP103392,CP103393,CP103394,CP103395,CP103396",Pulmuone Institute of Technology,,Illumina HiSeq; PacBio RS,301.2x,Microbial Assembly Application v. v8.0,,5.0,6,2529578,45.769135,1.0,2377784.0,66.0,15.0,,2577,99.8,99.6,,,,vegetable fermented food,,2021-03,2021.0,,,,,,,South Korea,,,,,,,,,,,sample_type:single cell,Starter of Dongchimi(radish water kimchi),2022-10-04T01:34:05.482Z,2022-10-04T01:34:05.482Z,vegetable fermented food | ,False,False,
1580.549,Levilactobacillus brevis strain CIRM-BIA 1442,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,WGS,CIRM-BIA 1442,,,,,,,,,,,,,,,,,,,,Good,2022-09-06T00:00:00Z,,,PRJNA503586,SAMN10365438,,,VDMV01000000,Brigham Young University,,Illumina 2x125,149x,Velvet v. 1.2.10,,,119,2371476,45.950497,9.0,104904.0,67.0,3.0,,2451,99.9,99.6,,,,whey (from Comte),,1980,1980.0,,,,,,,France,,,,,,,,,,,sample_type:cell culture,Add genomic diversity to available sequences.,2022-10-04T03:58:29.229Z,2022-10-04T03:58:29.229Z,whey (from comte) | ,False,False,
1580.550,Levilactobacillus brevis strain LBAE A15,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,WGS,LBAE A15,,,,,,,,,,,,,,,,,,,,Good,2022-09-09T00:00:00Z,,,PRJNA503586,SAMN10365216,,,RIDA01000000,Brigham Young University,,Illumina 2x125,152x,Velvet v. 1.2.10,,,64,2341848,45.979755,8.0,101478.0,63.0,,,2396,99.9,99.6,,,,wheat sourdough,,1995,1995.0,,,,,,,France,,,,,,,,,,,sample_type:cell culture,Add genomic diversity to available sequences.,2022-10-04T05:49:14.542Z,2022-10-04T05:49:14.542Z,wheat sourdough | ,False,False,
1580.551,Levilactobacillus brevis strain 994,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,WGS,994,,,,,,,,,,,,,,,,,,,,Good,2022-09-13T00:00:00Z,,,PRJNA503586,SAMN10365670,,,RIHP01000000,Brigham Young University,,Illumina 2x125,139x,Velvet v. 1.2.10,,,64,2399471,45.97455,9.0,94333.0,68.0,,,2466,99.9,99.6,,,,cheese smear,,2012,2012.0,,,,,,,Switzerland,,,,,,,,,,,sample_type:cell culture,Add genomic diversity to available sequences.,2022-10-04T09:18:55.159Z,2022-10-04T09:18:55.159Z,cheese smear | ,False,False,
1580.552,Levilactobacillus brevis strain CIRM-BIA 2232,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,WGS,CIRM-BIA 2232,,,,,,,,,,,,,,,,,,,,Good,2022-09-13T00:00:00Z,,,PRJNA503586,SAMN10365327,,,RITP01000000,Brigham Young University,,Illumina 2x125,162x,Velvet v. 1.2.10,,,76,2530181,45.776447,6.0,161483.0,65.0,1.0,,2612,99.5,99.0,,,,grape must,,2016,2016.0,,,,,,,France,,,,,,,,,,,sample_type:cell culture,Add genomic diversity to available sequences.,2022-10-04T10:40:39.971Z,2022-10-04T10:40:39.971Z,grape must | ,False,False,
1580.553,Levilactobacillus brevis strain CIRM-BIA 2225,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,WGS,CIRM-BIA 2225,,,,,,,,,,,,,,,,,,,,Good,2022-09-13T00:00:00Z,,,PRJNA503586,SAMN10365326,,,RITQ01000000,Brigham Young University,,Illumina 2x125,114x,Velvet v. 1.2.10,,,72,2370222,45.88085,7.0,101458.0,65.0,1.0,,2418,99.9,99.6,,,,starter bakery,,1978,1978.0,,,,,,,France,,,,,,,,,,,sample_type:cell culture,Add genomic diversity to available sequences.,2022-10-04T10:45:42.458Z,2022-10-04T10:45:42.458Z,starter bakery | ,False,False,
1580.554,Levilactobacillus brevis strain CIRM-BIA 875,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,WGS,CIRM-BIA 875,,,,,,,,,,,,,,,,,,,,Good,2022-09-13T00:00:00Z,,,PRJNA503586,SAMN10365323,,,RITR01000000,Brigham Young University,,Illumina 2x125,216x,Velvet v. 1.2.10,,,210,2606482,45.388535,21.0,40279.0,67.0,1.0,,2795,99.9,99.2,,,,cheese (Emmental type),,1964,1964.0,,,,,,,France,,,,,,,,,,,sample_type:cell culture,Add genomic diversity to available sequences.,2022-10-04T10:45:45.445Z,2022-10-04T10:45:45.445Z,cheese (emmental type) | ,False,False,
1580.555,Levilactobacillus brevis strain CIRM-BIA 519,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,WGS,CIRM-BIA 519,,,,,,,,,,,,,,,,,,,,Good,2022-09-13T00:00:00Z,,,PRJNA503586,SAMN10365322,,,RITS01000000,Brigham Young University,,Illumina 2x125,115x,Velvet v. 1.2.10,,,7,2344212,46.086773,1.0,1895523.0,41.0,2.0,,2327,88.9,86.6,,,,feces (human),,,,,,,,,,,,,,,,,,,,,sample_type:cell culture,Add genomic diversity to available sequences.,2022-10-04T10:40:32.819Z,2022-10-04T10:40:32.819Z,feces (human) | ,False,False,
1580.556,Levilactobacillus brevis strain CIRM-BIA 2231,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,WGS,CIRM-BIA 2231,,,,,,,,,,,,,,,,,,,,Good,2022-09-13T00:00:00Z,,,PRJNA503586,SAMN10365321,,,RITT01000000,Brigham Young University,,Illumina 2x125,176x,Velvet v. 1.2.10,,,277,2735779,45.150394,18.0,45910.0,68.0,2.0,,3033,99.9,99.0,,,,artisanal sauerkraut,,1997,1997.0,,,,,,,Poland,,,,,,,,,,,sample_type:cell culture,Add genomic diversity to available sequences.,2022-10-04T10:40:38.352Z,2022-10-04T10:40:38.352Z,artisanal sauerkraut | ,False,False,
1580.557,Levilactobacillus brevis strain CIRM-BIA 2230,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,WGS,CIRM-BIA 2230,,,,,,,,,,,,,,,,,,,,Good,2022-09-13T00:00:00Z,,,PRJNA503586,SAMN10365320,,,RITU01000000,Brigham Young University,,Illumina 2x125,98x,Velvet v. 1.2.10,,,332,2696677,45.21817,29.0,26109.0,69.0,2.0,,3004,99.8,97.8,,,,artisanal sauerkraut,,1997,1997.0,,,,,,,Poland,,,,,,,,,,,sample_type:cell culture,Add genomic diversity to available sequences.,2022-10-04T10:40:39.171Z,2022-10-04T10:40:39.171Z,artisanal sauerkraut | ,False,False,
1580.558,Levilactobacillus brevis strain CIRM-BIA 2227,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,WGS,CIRM-BIA 2227,,,,,,,,,,,,,,,,,,,,Good,2022-09-13T00:00:00Z,,,PRJNA503586,SAMN10365316,,,RITV01000000,Brigham Young University,,Illumina 2x125,85x,Velvet v. 1.2.10,,,256,2536016,45.57337,34.0,22347.0,62.0,4.0,,2705,99.7,97.8,,,,fermented pickles,,1997,1997.0,,,,,,,Poland,,,,,,,,,,,sample_type:cell culture,Add genomic diversity to available sequences.,2022-10-04T10:45:57.321Z,2022-10-04T10:45:57.321Z,fermented pickles | ,False,False,
1580.559,Levilactobacillus brevis strain CIRM-BIA 907,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,WGS,CIRM-BIA 907,,,,,,,,,,,,,,,,,,,,Good,2022-09-13T00:00:00Z,,,PRJNA503586,SAMN10365315,,,RITW01000000,Brigham Young University,,Illumina 2x125,224x,Velvet v. 1.2.10,,,176,2462235,45.65068,11.0,69482.0,63.0,1.0,,2582,99.8,99.5,,,,pickle,,1997,1997.0,,,,,,,Poland,,,,,,,,,,,sample_type:cell culture,Add genomic diversity to available sequences.,2022-10-04T10:45:54.396Z,2022-10-04T10:45:54.396Z,pickle | ,False,False,
1580.560,Levilactobacillus brevis strain CIRM-BIA 895,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,WGS,CIRM-BIA 895,,,,,,,,,,,,,,,,,,,,Good,2022-09-13T00:00:00Z,,,PRJNA503586,SAMN10365313,,,RITY01000000,Brigham Young University,,Illumina 2x125,196x,Velvet v. 1.2.10,,,121,2470075,45.792416,10.0,91788.0,65.0,1.0,,2601,99.9,99.6,,,,fermented beets,,1981,1981.0,,,,,,,Italy,,,,,,,,,,,sample_type:cell culture,Add genomic diversity to available sequences.,2022-10-04T10:46:04.364Z,2022-10-04T10:46:04.364Z,fermented beets | ,False,False,
1580.561,Levilactobacillus brevis strain CIRM-BIA 899,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,WGS,CIRM-BIA 899,,,,,,,,,,,,,,,,,,,,Good,2022-09-13T00:00:00Z,,,PRJNA503586,SAMN10365314,,,RITX01000000,Brigham Young University,,Illumina 2x125,186x,Velvet v. 1.2.10,,,135,2500357,45.666958,11.0,65023.0,65.0,2.0,,2617,99.9,99.5,,,,brewery,,1993,1993.0,,,,,,,France,,,,,,,,,,,sample_type:cell culture,Add genomic diversity to available sequences.,2022-10-04T10:45:55.228Z,2022-10-04T10:45:55.228Z,brewery | ,True,True,positivo: cerveza/cerveceria
1580.562,Levilactobacillus brevis strain CIRM-BIA 2226,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,WGS,CIRM-BIA 2226,,,,,,,,,,,,,,,,,,,,Good,2022-09-13T00:00:00Z,,,PRJNA503586,SAMN10365312,,,RITZ01000000,Brigham Young University,,Illumina 2x125,84x,Velvet v. 1.2.10,,,181,2524587,45.80234,21.0,38047.0,69.0,1.0,,2705,99.8,98.5,,,,starter bakery,,1988,1988.0,,,,,,,Italy,,,,,,,,,,,sample_type:cell culture,Add genomic diversity to available sequences.,2022-10-04T10:46:08.698Z,2022-10-04T10:46:08.698Z,starter bakery | ,False,False,
1580.564,Levilactobacillus brevis SRCM210362,,1580,131567;2;1783272;1239;91061;186826;33958;2767886;1580,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus brevis,Complete,SRCM210362,,,,,,,,,,,,,,,,,,,,Good,2022-09-27T00:00:00Z,,,PRJNA882348,SAMN30932819,GCA_025447255.1,,JAOEJK000000000,,Complete,PacBio Sequel; Illumina HiSeq,278.0x,HGAP v. 4,,,5,2628394,45.68299,1.0,2507189.0,64.0,15.0,,2600,99.9,99.5,0.3,100.0,,kimchi,,2020-09,2020.0,,South Korea,,,,Asia,South Korea: Namyangju,,,,,,,,,,,sample_type:cell culture,,2022-10-16T13:34:58.841Z,2022-10-16T13:34:58.841Z,kimchi | ,False,False,
